Text Tweet,Sentiment
"Sangat sangat mengecewakan, kamar yg bau ditambah dengan fasilita tv yg jelek dan kamar mandi yg jor",negative
"tidak sesuai ekspektasi kamar sempit,  kotor, almari baju tidak ada, kamar mandi kotor,  air kecil, air panas mati... satpam ramah... *nb: perlu perbaikan fasilitas.. ",negative
"Manajemen yg sangat buruk,, sudah terbit voucher hotel, tapi sampai disana malah kamar full",negative
Pelayanan ramah.lokasi bagus.kamar mandi tidak ada air panas. kamar kurang bersih.makasih.,negative
Yang pacaran udah pada siap-siap untuk pergi malam mingguan. Yang Jomblo? Lagi siap-siap untuk yasinan dan berdoa semoga hujan deras :)),negative
"Aku gak pernah minta lebih, cuma satu; jangan pergi tanpa alasan disaat aku sedang benar-benar menyayangimu.",negative
"sangat tidak layak, tua, berdebu, panas, pake kipas angin,, sangat kecewa",negative
"Untukmu aku kan bertahan ""sodara"" ? Untukmu Aku Bertahan by Afgan (with luthfia) ? https://path.com/p/2CNMBv ",negative
Terlalu sering makan berlebihan akan menurunkan daya ingat dan kinerja otak.,negative
"Liatin aja yah. Bukannya ngancem loh, tapi kalo aku udah benar2 lelah dan capek. Kamu jgn menyesal nanti kalau aku pergi. :')",negative
"#NEWS Jokowi Tak Lantik BG, PDIP Angkat Tangan http://goo.gl/1I9NAv ",negative
Mahkamah Partai Golkar Tolak Intervensi Akbar Tandjung Cs http://tinyurl.com/ltkz6m2 ,negative
"Kamar sempit, air mati terus. Ac ga dinging, remote ac tidak berfungsi",negative
PDIP Tolak Libatkan Jokowi di Pilkada 2015 : http://fajar.co.id/headline/2015/02/22/pdip-tolak-libatkan-jokowi-di-pilkada-2015.html ?,negative
"lumayan, tapi air panas nya ga hidup",negative
"Sim salabim ""@inilahdotcom: Anas Nilai Ada Kejanggalan di Konflik Golkar http://bit.ly/1yZh49n """,negative
"Kamu datang dan pergi terus, tanpa pernah tahu kalau aku lebih ingin dijadikan tujuan daripada persinggahan.",negative
PRFM News | HARGA PREMIUM NAIK RP 200 MULAI 1 MARET Harga bahan bakar minyak (BBM) j... http://on.fb.me/1EzMDLW  - http://goo.gl/IJfGp5 ,negative
"""@kompascom: Demokrat Protes Pimpinan KPK Usulan SBY Tak Diplih Jokwi http://kom.ps/AFploc "" bsa y gtu.? @G_paseksuardika @anasurbaningrum",negative
"Begitu buka pintu ada kecoa di dlm kamar, cukup bikin shock. Mungkin krn kita book dadakan jd ga sempet dibersihkan. Semoga bisa lebih baik.",negative
"Kamae Mandi kurang bersih, ada puntung rokok. kamar tidur jg bau tidak sedap, AC kurang dingin... View kurang enak jg.",negative
"Iman tak bergantung pada : ""Huih, budak sekolah Agama, Iman konfem mantap."" Salah tu.",negative
Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi: intelijen - Fraksi Partai Demokrat menyesa... http://bit.ly/1Lh7jYS  #Kabari,negative
"kamar agak kotor, dan terlihat kurang bersih , berisik",negative
Bukan sabar lagi tapi sabar bgt!  Kayak tai taian????? ???????? ? Sabar by Afgan (with ambar) ? https://path.com/p/2O2bg8 ,negative
"Kalo hari libur begini, bawaannya malas pergi mandi. ?",negative
"Kotor kurang bersih, ac bocor dan service sangajt kurang baik. Kurang nyaman di depan pagar banyak masyarakat yg melihat. Dan hodreng juga sobek sangkat tdk bagus",negative
Ketumnya sdh aneh sejak dahulu KaLLa...RT @PrijantoRabbani: >> PDIP Dinilai Aneh bila Terima Badrodin Kapolri http://bit.ly/1B0gBaC ,negative
"Ayahhhh, itu anu pergi keluar malam ehhh, padahal natau makassar tidak aman sekarang...",negative
petugas tiketing dan pelayanan lain tentu tak bisa putuskan sendiri jika tak ada instruksi kantor pusat. #kacauLionAir bisa sulut amarah,negative
"Kebersihan kamar perlu di perbaiki, bau pesing, mungkin dari tamu sebelum nya yg membawa anak balita",negative
Syahrini Pakai Gaya Heboh yang Tak Lazim http://dlvr.it/8fzLw5 ,negative
"kamarnya gelap, selimut kuning, kamar Airy di lt 3 gk ada lift, sarapan apa adanya, wifi gk ada koneksi di kamar, gk nginap disini lg,,kecewa",negative
ac kamar nya mengeluarkan suara berisik,negative
"Fasilitas air untuk mandi sedikit keluar nya, tidak ada televisi atau televisi tdk bisa digunakan ( Mati ), tidak ada tissue. ",negative
"Oke banget, tapi ac nya gak bisa diatur suhu nya",negative
sprei dan sarung bantal tidak sesuai foto..,negative
Cukup nyaman.  Hanya toiletnya agak kurang sedap wanginya.  Moga sukses trs hotelnya dan selalu memberikan pelayanan terbaik ,negative
pelayanan kurang baik...menginap 2 malam cuma dapat snack+mineral sekali..harusnya 2x,negative
Didaskaleinophobia adalah fobia atau rasa takut untuk pergi ke sekolah.,negative
"kamar sempit, AC tidak dingin, berisik",negative
"ac kamar berisik, staf hotel tidak ramah, makanan kurang sip",negative
"Kamarnya sangat kotor  lantainya, sprei banyak noda, kamar mandi spooky, handuk kumal dan staffnya tidak ramah.",negative
Mungkinkah SBY menghancurkan Demokrat lewat Nazaruddin ? @TPK_RI http://chirpstory.com/li/252865  via @chirpstory,negative
"Pengen jawabin mention, tp batrenya sisa 2%, jadi aja makan kue cubit lagi. Jgn minta ya, nanti aku jd pelit klo gak ngasih",negative
"Tas Hermes Rp1,5 Miliar Dipakai Belanja Sayur oleh Syahrini http://dlvr.it/8fstRf  #viva",negative
"Parkiran tidak terlalu luas, dan tidak ada petugasnya",negative
"15.23: Kebakaran Mobil Mercy Hitam B1945 SH di Jl. S. Parman, tepatnya di dpn Central Park dari Tomang menuju Grogol Jakbar. (P. Momo)",negative
Sedih wifi sama TV gak bisa. Terus kamar mandi kurang bersih. Cuma untuk harga segitu itu udah baik lah ya. ,negative
Kamarnya sempit dan pengap. unik memang designnya..kalo luas dikit lagi aja pasti bagus. dan ventilasi/ blower..itu perlu bgt. posisi ac perlu diganti. ,negative
"Kalau untuk backpacker atau yang tidak terlalu mementingkan bagerang keadaan penginapan, the hotel is okay. Tapi saya tidak sarankan untuk yang membawa bayi, anak kecil, atau orang tua karena kamar mandi tidak bersih, handuk sudah berwarna coklat, sprei, dll juga tidak terlihat bersih. Hair dryer hanya 1 untuk 1 hotel, jadi pinjam meminjam. Tidak disediakan untuk masak air panas, jadi kalau mau air panas harus ke restoran. Wi-fi harus ke restorannya.",negative
"letaknya mudah ditemukan, dekat dengan tempat makan, tapi AC tidak terlalu dingin, lampu ada yg gak bisa nyala, WiFi juga gak sampe ke kamar, sinyal hp juga susah",negative
"dekat dengan halte dan stasiun. yang perlu diperbaiki menu sarapan kurang variatif dan wifi ngadat.. kamar minta dibersihin tapi kurang bersih, handuk tidak diganti.. tapi untuk lainnya udah oke.. tq",negative
"kamarnya pengap, spray tidak pernah diganti, bekas rokok, jendela tidak bisa dikunci, banyak nyamuk",negative
Chanyeol sejenis sama Syahrini.Suka cari sensasi. fix! fix! fix,negative
"kamarnya bagus, cuman tivinya perlu diperbaiki dan wcnya kurang bersih",negative
"Kamar kotor, saat datang di kamarnya ada noda berwarna cokelat terus di bantalnya ada noda bercak hitam, Kotor sangat seperti tidak di cuci cuma di balik, sewaktu mau check-out dituduh mengotori selimutnya yang padahal dari waktu datang sudah ada, dan deposit mau diambil, jadi kalau kalian datang ada noda ataupun kotoran dikamar langsung komplain saja, Karena nanti kalian dituduh yang mengotori kamar itu dan deposit akan diambil, check-in baru bisa jam 2, sarapan cuma nasi goreng pake telur, Kamar mandi bau dan saluran air di bawahnya kotor sangat seperti ada rambut rambutnya, tidak akan lagi menginap di hotel itu.",negative
wifi putua putus dan tidak stabil,negative
"Kos-kosannya lumayan jorok, sprei tempat tidur agak dekil warna putihnya.",negative
"sarapan not good..parkir bayar..kamar  bedcover kotor,lantai kurang bersih..",negative
big towel harus ready ketika tamu cek in. dan untuk receptions nya harus stand by di loby. kebersihan kamar kurang baik,negative
"Payah.. -Air panas selalu mati, hanya akan nyala jika diminta. -Air mineral juga hanya akan diberi jika diminta -Kamar sudah minta dibersihkan, tetapi tidak dibersihkan -lemari sangat kotor, terlihat tidak terawat dan dimakan rayap. Saya tidak akan menggun",negative
kamar mandi belum di bersihkan karena masih ada puntung rokok di dalam,negative
"Dihantam Badai Besar Selama 2 Hari, Palestina Tertutup Salju: SEJUMLAH toko dan kantor di daerah Tepi Barat, P... http://bit.ly/18bCmJM ",negative
"sya nginap brsama suami 2mlm,  tpi dikasih twin bed. minta ganti gakbisa ktnya tggu bsk,  keesekokan harinya msh jg gakbisa.  shower airpanas tdk panas sama sekali. breakfast lumayanlah.  pelayanan kurang baik,  saat mau keluar siang mnt dibereskan room nya tpi stlh kembali lgi (stlh 2jam an diluar)  room msh juga blum dirapihkan. ",negative
"You get what you paid. Harga total untuk 3 kamar 1 malam cuma 324rban (pake promo airy) & di daerah Kemang! Lokasi oke, deket kemang. Kamar lumayan besar tp agak tidak sesuai foto. Karena bangunannya rumah, ukuran kamar berbeda-beda. Kolam renang oke. Tidak ada air panas untuk mandi dan Wifi nya ngga jalan (pdhl username dan password dah benar).",negative
baik fasilitas nya oke.  namun sprei nya kotor dan gatal. its  ok recomended tp sprei nya. tamu berganti sprei nya di cuci juga ,negative
"kebersihannya kurang.. jaringan wifi jg tidak tersedia.. rminta d bantu masalah shower yg tidak berfungsi tpii 1x24H tidak di tangani.. hot water jg tdk mengalir.. ada bathup tpii sayangnya berkerak dn mampet.. jadii mandinya menggunakan ember .. tapi kalo utk bagpacker yg hanya sekedar tidur, okelah.. daripada tidur di terminal",negative
"tamu sy mngatakan tidak memuaskan akan pelayanan kamarnya, diberikan kamar yg tdk bisa terkunci dari luar sehingga jika keluar mencari makan harus membawa bawa ranselx naik turun kelantai 3. ketika komplen minta pindah kamar tdk diladeni alias DICUEKI padahal sdh 3x tamu saya menginap disini.....",negative
"Di kamar 301: AC-nya kurang dingin, air shower di kamar mandi mengalirnya kecil, Air di kamar mandi tidak bisa menggunakan air hangat yang ada hanya air panas dan dingin saja. Saya percaya management hotel bisa segera memperbaikinya.",negative
"""? Ku berduka kau bahagia Ku pergi kau kembali ?"" - @CakraKhanz #MentorLegend ",negative
ac nya susah di nyalain,negative
?Di depan halaman kantor bupati diumumkan bahwa anak saya akan diturunkan pangkatnya.? Sitti Rumkini #MN,negative
RI1nya @jokowi_do2  bukan @SBYudhoyono lho... @kompascom: Demokrat Protes Pimpinan KPK Usulan SBY Tak Dipilih Jokowi http://kom.ps/AFploc ,negative
"hal meyebalkan adalah habis pulsa, hp lowbat, ga ada colokan pula (???)",negative
"Sudah cukup baik, tapi fasilitas kamar masih kurang, sepetti TV, kamar mandi, ac tidak dingin, dan meja yg terlalu kecil, ",negative
"Dicuekin, gak dikasih kabar, hp cowoknya sibuk/mati, dibales lama/singkat-singkat. Hal-hal itu yang bikin cewek badmood.",negative
bbm nya kok enggak deliv2? kenapa ? iya rusak hp dinda:( http://ask.fm/a/bn9d5p0m ,negative
"#BreakingNews: Aneh, Mengapa Menkumham Standar Ganda Pengesahan Pengurus PPP dan Golkar? http://tinyurl.com/lagcrks ",negative
"Bising,kurang bersih",negative
wafinya gk terhubung,negative
"snacknya kurang, tidak ada kompor listrik, ",negative
tidak sesuai. baru kali ini saya menginap di airy dengan kamar seperti itu. saya selalu menghunakan airy kemanapun saya pergi. saya sangat kecewa karna kamarnya jorok. tidak ada yg rama stafnya. saya minta bersiin kamar pagi saya balik jam 9 malam tetap juga belum dibersihkan. ragu menggunakan airy kembali. tidak sesuai gambar kali ini,negative
"Kursi tidak bisa dipakai, malah dijadikan ganjalan meja. Toilet becek, AC berisik, kolong kasur kotor banyak sampah. ",negative
"so far bagus, puas tp sayang wifinya tdk gratis, hrs beli vocher dulu. dapet lantai 3 capek naik turun tangga.",negative
"Siap kl pimpinannya laki2!:)""@TubasMediaCom: PDIP Belum Siap Berkuasa? - http://tubas.in/1AttvMr  """,negative
"cukup baik, kamar mandi kurang bersih, pewangi ruangan mati, remot TV Rusak.",negative
#SinagaNews VIDEO: Wajah Ayu Memerah Disindir soal Shaheer: Ayu terkejut dengan sindiran Raffi Ahmad. http://bit.ly/187RFmE ,negative
Lumayan recommended . Tetapi tiap hari tidak dikasih minuman serta makanan ringan. Hanya 1x saja pas,negative
"kamar dan ruang tamu cukup luas, lokasi sangat strategis hanya kebersihan yg hrs di tingkatkan lagi. ",negative
Sprei kurang bersih,negative
"#Golkar #ARB Penerbangan ""delay"" sehari, penumpang Lion Air pindah pesawat http://bit.ly/18aqpUr ",negative
"Calon Pimpinan KPK Usulan SBY Ditolak, Demokrat Protes Jokowi - Serambi Indonesia: Seramb... http://bit.ly/1Lgj57E  ?c.c. @SBYudhoyono",negative
Tidak ada air hangat,negative
"AC kurang dingin, listrik bunyi-bunyi mulu bikin tidak pules tidur, kunci pintu susah buat buka sama munutupnya ",negative
"Ac ga dingin, jauh dr harapan dan standard airy..",negative
"Setiap kali HP aku bunyi, aku selalu berharap itu dari kamu. :) entah kenapa selalu orang lain :')",negative
lhooo.. itu @RaffiAhmadLagi ngapain yaaa ke pangkalan ojek pake kostum kelinci?? #JANJISUCITTV ,negative
"Allah dah beri peluang masuk sekolah  agama, dapat ilmu, dapat kawan2 yg baik, tapi dia tak hargai & pilih utk buat dosa tanpa rasa bersalah",negative
"Kamar mandi kotor, selama menginap 3hr2 mlm cm 1 d bersihkan, kamar kotor, minta keset kamar mandi lama, cm 1x d beri air putih",negative
"Selama pembuatan film Fast & Furious 6, ada lebih dari 300 mobil yang rusak.",negative
"parah... pesan 2 kamar, 1 kamarnya tidak ada perlengkapan airy belum di siapkan, karena tidak terdetect kalau pesan 2 kamar... kamar bau apek... not recomended lah",negative
kmr mandi kotor..closet kotor..sarapan box tdk disiapkan,negative
"Kebiasaan perempuan modern mencukur ketiak mereka di mulai ketika ada model iklan menggenakan baju tanpa lengan, di masa Perang Dunia I.",negative
"Ujas balen misi server mati, pragat lembur bo ne ?? (at Kantor Telkom Akses Tabanan) ? https://path.com/p/aby9H ",negative
Pelayannya kurang baik dan kurang sopan,negative
Tidak ada air panas dan sarapan,negative
"sebenarnya kamar baik tp kurang profesional, di kasih tau sarapan nasi goreng, mnta di anter jam 8.30 ehh dtg jam 9 itu pun d telpon dl dan yg dtg malah mie muah telor. hmmmmmm .",negative
"Moodbreaker ada dimana-mana, moodbooster entah pada pergi kemana.  ?",negative
"Pintu kamar bekas congkel, kamar mandi kurang bersih, lemari baju tidak berpenutup (dilepas), lampu kamar cuma 2 dan remang2.. ",negative
"Tunjuk Badrodin, Bamsoet Duga ada Deal Jokowi dengan PDIP: Kalau PDIP adem ayem saja, menjelaskan bahwa deal-d... http://bit.ly/1vR9cEw ",negative
08.34: Terjadi kecelakaan 5 Mobil dan sebuah bus pariwisata. Kejadian di KM 136 KM Tol Cipularang dr Bandung arah ke Jkt. | (P. Joni),negative
"Kran kamar mandi mati,,pintu kamar mandi tidak bisa dikunci,,ac panas,,no wifi,, handuk cuma dikasih 1,,pdhal tamu nya 2.",negative
dulu langka cewek umur 17 thn nyetir mobil di kota.mesti tiap ketemu polisi aku selalu di stop..jadi trauma skrg ,negative
ac nya lama baru dingin terus pas tidur kedengeran suara mesin air,negative
"nyaman dan sangat murah dengan kamar yang sangat bagus, namun sprei sedikit kusam dan ada sedikit noda, shower kurang berfungsi, dan lantai berdebu. walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise  ",negative
"TIDAK LAYAK UNTUK HOTEL, PENGINAPAN APALAGI AIRY ROOM YG TERKENAL DENGAN BERSIH NYAMAN DENGAN HARGA LUMAYAN STANDAR BAGI KITA HANYA SEKEDAR NUMPANG TIDUR. LEBIH BAIK DI PRRBAIKI DULU DEH MANAJEMENNYA. TERIMABKASIH",negative
Kamar kurang bersih.,negative
"sangat kecewa!! pelayanan tidak ramah, bagi yg mengantar hanya diberi kursi baso! dan setelah di lihat kamar adalah kamar dadakan yg tadinya dapur!! tidak sesuai dengan di foto. kamar mandi tidak ada air panas, gantungan pun tak ada. bahkan lampu kamar tidak bisa d matikan karna saklarnya tidak ada di kamar! menyesal pesen disini! payah!",negative
"Pelayanan sudah baik,  tapi kamar mandi tidak bersih,  ada kerak di lantai dan toiletnya..  Cangkir teh juga ada kerak bekas teh.. Sarapan kurang sebanding dg harganya..",negative
"Gara gara ketinggalan kereta jadinya naik bus -_-"" (at Kantor Pusat PO Sumber Alam Kutoarjo) ? https://path.com/p/1FJmKw ",negative
"Makanan yg mmiliki indeks glikemik tinggi, sperti nasi bs mnyebabkn efek kecanduan. Tdk heran jk msyrkt RI mrasa blm makan klau blm pk nasi.",negative
Aku cuma minta satu sama kamu; Jangan pergi tanpa alasan disaat aku sedang sayang-sayangnya sama kamu.,negative
"1. Sampah penghuni sebelumnya tidak dibersihkan 2. kamar mandi becek 3. staff penginapan tidak responsif saat saya butuh bantuan turun dari kendaraan, ketika hujan deras 4. deposit yang nominalnya lebih besar dari biaya inap 5. diatas jam 21 sulit kembali ke kamar, karena pintu utama dikunci 6. sistem check-in yang lama 7. parkir yang terbatas",negative
"Orang yang paling jahat itu adalah orang yang tiba-tiba datang, terus pergi lagi. Dan di saat itu kita udah susah payah move on.",negative
Pelayanan sangat buruk. Mohon diperbaiki,negative
Ac nya tdk adem ,negative
"untuk kelengkapan kamar harap dilengkapi seperti handuk dan selimut, terima kasih",negative
"Makin lama  Kau kenal aku, Makin banyak Kekurangan yang Kau akan nampak. Masa tu, Kau ada dua pilihan. ""Nak pergi atau tetap dengan aku""",negative
