word,Sentiment
amanah,Positive
mengganggu,Positive
energi,Positive
isbat,Positive
menongkat,Positive
cublik,Positive
menggemburkan melambuk,Positive
anggapan,Positive
positif,Positive
bersauh,Positive
nyamleng,Positive
bersaur,Positive
tersengal-sengal,Positive
menumbuk,Positive
pegawai,Positive
mesra,Positive
penunggu,Positive
memalu,Positive
tajam pikiran,Positive
garing,Positive
bersitegang,Positive
intrik,Positive
manggala,Positive
membalas,Positive
permadani,Positive
paparan,Positive
kekekalan,Positive
kredibel,Positive
guar,Positive
gerak hati,Positive
kipu,Positive
bumbu,Positive
kemunculan,Positive
keriaan,Positive
sains,Positive
nian,Positive
kasatmata,Positive
jamik,Positive
keseimbangan,Positive
lebai,Positive
seringai,Positive
berhasil,Positive
terbatas,Positive
definisi,Positive
komplot,Positive
afirmasi,Positive
jamhur,Positive
gres,Positive
gerha,Positive
mengalirkan darah,Positive
dana,Positive
tabung bambu,Positive
tahu aturan,Positive
menerka,Positive
kerukunan,Positive
keterbukaan,Positive
kasual,Positive
teja,Positive
berlagak,Positive
bersayap,Positive
donor,Positive
(warna) dadu,Positive
akomodasi,Positive
tebak,Positive
cegar,Positive
amat,Positive
terbayang-bayang,Positive
bertambatan,Positive
menjalani,Positive
keenakan,Positive
asuh,Positive
melewati,Positive
jawara,Positive
rakitan,Positive
suara halus,Positive
rawa,Positive
pengukur,Positive
mempercantik,Positive
dalang,Positive
mengangkat-angkat,Positive
bentukan,Positive
langgeng,Positive
deduksi,Positive
bestari,Positive
ringan tulang,Positive
prasarana,Positive
menyandar,Positive
wasiat,Positive
bisnis,Positive
langkah,Positive
tongkeng,Positive
menguntir,Positive
masakan,Positive
tergantung,Positive
keputusan,Positive
menyapih,Positive
bayang-bayang,Positive
bercokol,Positive
sinkronisasi,Positive
menjelajah,Positive
mencari jalan,Positive
meremas-remas,Positive
terala,Positive
memunculkan,Positive
bermacam-macam,Positive
upa-,Positive
bulang,Positive
kemurahan,Positive
prayojana,Positive
berduit,Positive
biadab,Positive
tajam,Positive
limbukan,Positive
individual,Positive
suguhan,Positive
terkadang,Positive
debat,Positive
kedalaman,Positive
linuhung,Positive
berseri,Positive
korek,Positive
infak,Positive
maskapai,Positive
mengarahkan,Positive
ovum,Positive
ugal-ugalan,Positive
keurusan,Positive
centil,Positive
paradigma,Positive
tempoh,Positive
lentera,Positive
berpilin,Positive
kandis,Positive
selamatan,Positive
andal,Positive
benci,Positive
biduanda,Positive
getas,Positive
desakan,Positive
pelupuk mata,Positive
bertaruk,Positive
konsensus,Positive
meluncurkan,Positive
anteng,Positive
ulasan,Positive
anak Adam,Positive
integrasi,Positive
pendekar,Positive
keperluan,Positive
dikte,Positive
lapang,Positive
berilmu,Positive
spesifikasi,Positive
melantunkan,Positive
meruncing,Positive
dakaik,Positive
desain,Positive
memeluk,Positive
bertunas,Positive
ceri,Positive
berkaitan,Positive
ria,Positive
pertolongan,Positive
simpatisan,Positive
liputan,Positive
singkap,Positive
sembir,Positive
mendandankan,Positive
ihsan,Positive
penegasan,Positive
defensif,Positive
sepele,Positive
bersangga,Positive
peresapan,Positive
selesa,Positive
struktur,Positive
terpuji,Positive
ricuh,Positive
ajudan,Positive
wagu,Positive
mengononkan,Positive
perbaikan,Positive
tabah,Positive
gemi,Positive
tenaga kerja,Positive
pendahuluan,Positive
menghebohkan,Positive
ranum,Positive
lembek,Positive
kejuruan,Positive
lektur,Positive
berbetulan,Positive
sukar,Positive
pilihan,Positive
semu,Positive
rezeki,Positive
baca,Positive
trendi,Positive
kegunaan,Positive
imaji,Positive
bahaduri,Positive
semringah,Positive
wirid,Positive
cokol,Positive
energik,Positive
pemantapan,Positive
makruf,Positive
melisankan,Positive
teraso,Positive
intensi,Positive
gutuk,Positive
terkadang-kadang,Positive
cemerlang,Positive
gambir,Positive
bermakna,Positive
makbul,Positive
jelak,Positive
menyampaikan,Positive
menyebut,Positive
mementingkan,Positive
tokcer,Positive
serbaserbi,Positive
bikinan,Positive
kepiawaian,Positive
penentuan,Positive
nasabah,Positive
segeh,Positive
mengganjar,Positive
terka,Positive
linu,Positive
mahfum,Positive
teguran,Positive
kemas,Positive
tercapai,Positive
lini,Positive
atom,Positive
faal,Positive
berjenis-jenis,Positive
mustakim,Positive
jumpa muka,Positive
malim,Positive
kelimpahan,Positive
mendengungkan,Positive
genial,Positive
alangkah,Positive
spontan,Positive
tolakan,Positive
berkuasa,Positive
tercermin,Positive
mendikte,Positive
keurus,Positive
selera,Positive
jigrah,Positive
bonyok,Positive
kismat,Positive
tangkul,Positive
kreasi,Positive
terbuka mata,Positive
pengandaian,Positive
kapasitas,Positive
berkait,Positive
ciptaan,Positive
hakimah,Positive
akhlak,Positive
menuntun,Positive
lapangan,Positive
mengipasi,Positive
neces,Positive
doktrin,Positive
sibuk,Positive
efektif,Positive
gani,Positive
hulubalang,Positive
arif,Positive
buyung,Positive
lingkungan,Positive
keluaran,Positive
meragam,Positive
pembimbing,Positive
kisas,Positive
menyerupai,Positive
bumbung,Positive
nomine,Positive
bujang,Positive
memahami,Positive
khuluk,Positive
konklusi,Positive
suapan,Positive
berperingkat,Positive
panglima,Positive
tenggang rasa,Positive
berjunjungan,Positive
legawa,Positive
mengeja,Positive
sambungan tangan,Positive
jalan tengah,Positive
natur,Positive
ajojing,Positive
berwibawa,Positive
mengucapkan,Positive
tunggak,Positive
berdagang,Positive
pukal,Positive
bersaji,Positive
orientasi,Positive
daulat,Positive
ilmu,Positive
kontan,Positive
sing,Positive
berlanglang,Positive
berlagu,Positive
merger,Positive
alih generasi,Positive
permulaan,Positive
kemegahan,Positive
pesam,Positive
kucur,Positive
api,Positive
caplok,Positive
gangsar,Positive
zakiah,Positive
dakwa,Positive
kelajuan,Positive
kompetensi,Positive
adiluhung,Positive
konseptual,Positive
sentosa,Positive
bakti,Positive
sebukan,Positive
meraun,Positive
merencanakan,Positive
musara,Positive
sandaran,Positive
meriwayatkan,Positive
gempa bumi,Positive
banjir,Positive
bertenggang,Positive
melilit,Positive
jajak,Positive
mencerna,Positive
testimoni,Positive
kedoyanan,Positive
salat,Positive
bareng,Positive
berotak tajam,Positive
berlarasan,Positive
pencatatan,Positive
melontarkan,Positive
mengabaikan,Positive
berdarah,Positive
manusia,Positive
terpegah,Positive
panil,Positive
berpedoman,Positive
kiat,Positive
kias,Positive
berpunya,Positive
giliran,Positive
administrator,Positive
makna,Positive
embel-embel,Positive
berperang,Positive
kedai susu,Positive
kenyang,Positive
heban,Positive
daya pikir,Positive
mutakhir,Positive
interes,Positive
kasihan,Positive
melintangi,Positive
buaian,Positive
ketenteraman,Positive
organisasi,Positive
imitasi,Positive
bertelinga merah,Positive
mengentengkan,Positive
mengutarakan,Positive
iktifak,Positive
berdaya,Positive
puja,Positive
menyanjung,Positive
emong,Positive
superior,Positive
takar,Positive
muktabar,Positive
babaran,Positive
presiden,Positive
pemair,Positive
berakibat,Positive
gudi,Positive
prakiraan,Positive
terbaru,Positive
meniru,Positive
gempa,Positive
berkekuatan,Positive
jangka,Positive
bahadur,Positive
bayangkara,Positive
lajnah,Positive
pakat,Positive
simpanan,Positive
meronda,Positive
persembahan,Positive
santunan,Positive
mengecat,Positive
terkilan,Positive
eksemplar,Positive
perserupaan,Positive
artifisial,Positive
mati,Positive
unda,Positive
model,Positive
vak,Positive
eco,Positive
pembaruan,Positive
tenang,Positive
teoretis,Positive
reaksioner,Positive
santun,Positive
ornamen,Positive
belagu,Positive
pengalasan,Positive
menelusuri,Positive
buatan,Positive
kenamaan,Positive
dukungan,Positive
berpegang,Positive
pertemuan,Positive
adika,Positive
kadang-kadang,Positive
final,Positive
mengumumkan,Positive
insinye,Positive
terbayang,Positive
tata tertib,Positive
terjajah,Positive
bertenaga,Positive
ruji,Positive
ketertiban,Positive
terurus,Positive
pinisepuh,Positive
bukan main,Positive
lembik,Positive
seloroh,Positive
dobrak,Positive
bidasan,Positive
tertib,Positive
batasan,Positive
menimba,Positive
idam,Positive
tabe,Positive
melecehkan,Positive
lila,Positive
sering,Positive
terbit selera,Positive
meloloskan,Positive
dadak,Positive
jenang,Positive
serbasama,Positive
paduka Tuan,Positive
ceria,Positive
kemudi,Positive
absurd,Positive
labuhan,Positive
transaksi,Positive
gobek,Positive
menyusahkan,Positive
ikutan,Positive
terbayan,Positive
saruk,Positive
kemudahan,Positive
dingin,Positive
varia,Positive
itifak,Positive
ketibaan,Positive
merawikan,Positive
berpaut,Positive
tiruan,Positive
sebab,Positive
membimbit,Positive
percuma,Positive
gemar,Positive
sput,Positive
merakit,Positive
bertanduk,Positive
anjung,Positive
membubuhkan,Positive
jasa,Positive
jidur,Positive
berpelajaran,Positive
penerang,Positive
menyanyikan,Positive
impian,Positive
perantaraan,Positive
prasetia,Positive
teratas,Positive
berseluk,Positive
simpuh,Positive
belok,Positive
mengambil ibarat,Positive
hiruk-pikuk,Positive
memartil,Positive
pukauan,Positive
konsolidasi,Positive
sehat,Positive
kelar,Positive
kes,Positive
mengoles,Positive
berkandung,Positive
berimbas,Positive
memang,Positive
luluh,Positive
konstruktif,Positive
rama,Positive
girik,Positive
elektromotif,Positive
mencemaskan,Positive
berkepercayaan,Positive
tegang,Positive
panitia,Positive
bertepat guna,Positive
melahirkan,Positive
perusahaan,Positive
afair,Positive
budiman,Positive
gemirang,Positive
mustahil,Positive
sesambat,Positive
enteng,Positive
mengimbasi,Positive
tiang pancang,Positive
otentik,Positive
menangkap,Positive
tersohor,Positive
bawaan,Positive
porsi,Positive
ambilan,Positive
dengar pendapat,Positive
tajali,Positive
anggar,Positive
perembukan,Positive
harmonisasi,Positive
jiawang,Positive
bedah,Positive
memerikan,Positive
maut,Positive
objektif,Positive
berlevel,Positive
agam,Positive
mapan,Positive
emosi,Positive
memuai,Positive
hasil,Positive
muhibah,Positive
bangga,Positive
sepada,Positive
kikir,Positive
bantalan,Positive
menggambari,Positive
cedok,Positive
daya cipta,Positive
benak kepala,Positive
pemuja,Positive
mandraguna,Positive
ukur,Positive
sadu,Positive
prigel,Positive
perkolasi,Positive
jarak,Positive
menceritakan,Positive
muwafakat,Positive
tambahan,Positive
inventif,Positive
bersulur,Positive
abah,Positive
berkinte,Positive
kedodoran,Positive
berpola,Positive
kelelawar,Positive
kicu,Positive
hantu,Positive
nilai,Positive
mengakap,Positive
berbusana,Positive
otak,Positive
pengertian,Positive
ada,Positive
tabah hati,Positive
eksplorasi,Positive
ingat-ingat,Positive
realistis,Positive
girik-girik,Positive
masa kini,Positive
mendaifkan,Positive
utas,Positive
bersesuaian,Positive
bertuntun,Positive
candu,Positive
terkapah-kapah,Positive
pagon,Positive
kuala,Positive
pelarasan,Positive
aktual,Positive
serta-merta,Positive
pengapit,Positive
terbelenggu,Positive
bajik,Positive
derajat,Positive
petes,Positive
ganjil,Positive
berkeras hati,Positive
kepesatan,Positive
gerak-gerik,Positive
esa,Positive
renovasi,Positive
cendera mata,Positive
tikar,Positive
usai,Positive
kanjeng sultan,Positive
ribut,Positive
budak,Positive
berpulas,Positive
konformitas,Positive
membingkis,Positive
terkenal,Positive
abadi,Positive
darah,Positive
merah,Positive
asri,Positive
takzim,Positive
potensi,Positive
proyeksi,Positive
persekongkolan,Positive
stamina,Positive
maksud,Positive
idiosinkratis,Positive
mujarab,Positive
keahlian,Positive
tamat,Positive
berdisiplin,Positive
memaklumi,Positive
penghargaan,Positive
pangkat,Positive
semak-semak,Positive
pusat,Positive
seia,Positive
lepek,Positive
dedengkot,Positive
mengiler,Positive
konco,Positive
lelah,Positive
bergengsi,Positive
perbentrokan,Positive
bijih,Positive
campur,Positive
berkeinginan,Positive
paheman,Positive
terikat,Positive
rias,Positive
cindur mata,Positive
lapisan,Positive
paramarta,Positive
riah,Positive
watak,Positive
tokok,Positive
melantik,Positive
yamtuan,Positive
gapah,Positive
religiositas,Positive
melarikan,Positive
vakansi,Positive
spesial,Positive
asrama,Positive
orisinal,Positive
